KX000868>Avian>H9N2 subtype
KU646927>Avian>H5N8 subtype
KY241098>Swine>H1N1 subtype
KY221846>Avian>H7N9 subtype
KP767886>Avian>H9N2 subtype
EF467801>Avian>H5N1 subtype
JF519776>Avian>H9N2 subtype
JQ756388>Swine>H3N2 subtype
KX000868>Avian>H9N2 subtype
KF049177>Equine>H3N8 subtype
CY002570>Human>H1N1 subtype
CY009014>Human>H3N2 subtype
CY093098>Avian>H9N2 subtype
AB727568>Avian>H9N2 subtype
KY286421>Human>H7N9 subtype
MF575219>Avian>H13N6 subtype
MF575134>Avian>H13N6 subtype
KY241098>Swine>H1N1 subtype
AB569976>Avian>H9N6 subtype
KR700155>Swine>H1N1 subtype
CY013281>Human>H1N1 subtype
EU912507>Avian>H3N6 subtype
KF259643>Avian>H7N7 subtype
CY110975>Avian>H6N6 subtype
HM590764>Avian>H9N2 subtype
AB271715>Human>H3N2 subtype
KC345634>Swine>H1N2 subtype
CY195803>Avian>H13N8 subtype
KF259466>Avian>H9N2 subtype
MF978392>Feline>H7N2 subtype
GU050469>Avian>H5N1 subtype
KY221846>Avian>H7N9 subtype
KR066585>Swine>H1N1 subtype
CY029867>Environment>H7N2 subtype
AB685463>Avian>H5N1 subtype
GU052323>Avian>H3N8 subtype
CY081277>Avian>H7N7 subtype
GU236519>Swine>H1N1 subtype
KX638409>Avian>H5N6 subtype
HQ908474>Avian>H5N1 subtype
HQ398344>Avian>H9N2 subtype
KJ200663>Avian>H6N2 subtype
CY265231>Human>H1N1 subtype
GU721141>Swine>H1N1 subtype
AY950249>Avian>H5N1 subtype
KY941181>Swine>H1N2 subtype
CY023258>Avian>H9N2 subtype
CY098840>Environment>H5N1 subtype
CY045265>Avian>H4N4 subtype
CY061478>Human>H1N1 subtype
KP767870>Avian>H9N2 subtype
KY364186>Swine>H1N1 subtype
AY363552>Swine>H3N2 subtype
EF063518>Avian>H9N2 subtype
GQ176118>Avian>H10N4 subtype
FJ403567>Human>H1N1 subtype
KY286421>Human>H7N9 subtype
CY177648>Avian>H1N6 subtype
CY048221>Avian>H5N1 subtype
CY130342>Avian>H13N6 subtype
AF523392>Avian>H9N2 subtype
CY028197>Human>H1N1 subtype
GU052970>Avian>H7N1 subtype
CY061604>Avian>H7N7 subtype
MG781068>Avian>H9N2 subtype
CY022319>Swine>H1N1 subtype
KY221846>Avian>H7N9 subtype
AF509092>Avian>H5N1 subtype
EU429731>Avian>H5N1 subtype
KX509797>Feline>H3N2 subtype
CY054383>Avian>H7N2 subtype
FJ793334>Avian>H9N2 subtype
AB472022>Avian>H5N3 subtype
GU722375>Avian>H9N2 subtype
CY028181>Swine>H1N1 subtype
CY098840>Environment>H5N1 subtype
KF259494>Avian>H9N2 subtype
KY888126>Feline>H7N2 subtype
CY017381>Human>H1N1 subtype
CY109508>Avian>H6N2 subtype
EU502902>Swine>H9N2 subtype
KX509797>Feline>H3N2 subtype
AF523391>Avian>H9N2 subtype
DQ376716>Avian>H6N1 subtype
HQ893764>Swine>H9N2 subtype
AF508587>Avian>H9N2 subtype
CY105304>Human>H3N2 subtype
HQ398342>Avian>H9N2 subtype
CY028638>Avian>H3N8 subtype
KT266992>Avian>H6N6 subtype
CY097111>Avian>H6N1 subtype
AF222652>Avian>H9N2 subtype
KF259494>Avian>H9N2 subtype
KY241331>Equine>H3N8 subtype
MF440738>Human>H9N2 subtype
CY014641>Avian>H5N2 subtype
CY110228>Avian>H6N2 subtype
JF965310>Avian>H6N2 subtype
M38309>Human>H1N1 subtype
EU753316>Avian>H9N2 subtype
MF694159>Avian>H16N3 subtype
KC457951>Human>H1N1 subtype
KC831464>Avian>H5N1 subtype
HQ833576>Swine>H1N1 subtype
CY039281>none>H7N2 subtype
EU516188>Human>H3N2 subtype
KU289594>Swine>H1N1 subtype
DQ376703>Avian>H6N1 subtype
GQ247844>Avian>H2N3 subtype
KT327368>Avian>H5N1 subtype
MF194044>Swine>H1N2 subtype
CY103894>Bat>H17N10 subtype
KY614850>Avian>H5N1 subtype
CY098683>Human>H5N1 subtype
CY045249>Avian>H4N2 subtype
KX513170>Avian>H5N1 subtype
CY023258>Avian>H9N2 subtype
CY009070>Human>H3N2 subtype
GQ917232>Avian>H5N1 subtype
GU052948>Avian>H7N1 subtype
AF222659>Avian>H9N2 subtype
L06580>Equine>H3N8 subtype
KT587288>Avian>H5N1 subtype
KC821247>Avian>H9N2 subtype
MF682726>Avian>H13N8 subtype
JF827085>Avian>H5N1 subtype
KM455931>Avian>H5N2 subtype
KR987712>Avian>H5N1 subtype
CY086418>Swine>H1N2 subtype
CY116325>Swine>H1N2 subtype
AF509093>Avian>H5N1 subtype
CY086278>Swine>H1N1 subtype
KF493535>Avian>H7N1 subtype
GU236519>Swine>H1N1 subtype
HM996946>Swine>H1N2 subtype
AM777819>Swine>H1N2 subtype
EU124234>Avian>H5N1 subtype
AB451148>Human>H1N1 subtype
KF435051>Avian>H10N7 subtype
KY614961>Avian>H5N1 subtype
AF523396>Avian>H9N2 subtype
EU502902>Swine>H9N2 subtype
MF969274>Swine>H5N1 subtype
CY009286>Human>H1N1 subtype
JF519776>Avian>H9N2 subtype
CY095110>Avian>H7N2 subtype
EF681872>Avian>H6N1 subtype
KY241100>Swine>H1N1 subtype
KR351219>Equine>H3N8 subtype
AY633158>Avian>H4N6 subtype
KJ643674>Environment>H9N2 subtype
J02141>Human>H1N1 subtype
CY014831>Avian>H2N2 subtype
KP861977>Avian>H5N1 subtype
MG132049>Equine>H3N8 subtype
CY017381>Human>H1N1 subtype
JF965308>Avian>H6N2 subtype
CY113599>Human>H3N2 subtype
MF276748>Swine>H1N2 subtype
AF508595>Avian>H9N2 subtype
KP414655>Avian>H9N2 subtype
CY009070>Human>H3N2 subtype
KP185557>Avian>H9N2 subtype
KF493052>Avian>H7N1 subtype
CY014622>Avian>H3N8 subtype
LC042021>Avian>H5N3 subtype
KC784963>Avian>H6N1 subtype
AF508591>Avian>H9N2 subtype
