KR077930>Bat>H18N11 subtype
AY526752>Human>H5N1 subtype
CY018875>Equine>H3N8 subtype
AB261851>Avian>H5N2 subtype
FM164843>Avian>H5N1 subtype
KR824700>Avian>H3N1 subtype
JF519804>Avian>H9N2 subtype
CY017233>Human>H1N1 subtype
FJ464681>Avian>H9N2 subtype
CY095074>Environment>H7N2 subtype
CY023462>Avian>H9N2 subtype
CY095114>Avian>H7N2 subtype
CY026449>Swine>H1N1 subtype
KF001500>Avian>H5N1 subtype
KP638553>Human>H5N1 subtype
CY023582>Avian>H9N2 subtype
CY017153>Human>H1N1 subtype
CY094829>Avian>H5N1 subtype
AY363474>Swine>H3N2 subtype
CY039293>none>H7N2 subtype
CY047452>Avian>H5N1 subtype
HM370054>Avian>H9N2 subtype
CY095138>Environment>H7N2 subtype
KY614854>Avian>H5N1 subtype
KT777865>Avian>H7N7 subtype
CY003382>Human>H1N1 subtype
GQ373046>Avian>H9N2 subtype
EU146635>Human>H5N1 subtype
MF001013>Swine>H1N1 subtype
CY095122>Avian>H7N2 subtype
DQ997177>Avian>H5N1 subtype
MF182453>Equine>H3N8 subtype
KF493072>Avian>H7N1 subtype
LC348808>Avian>H5N6 subtype
CY003022>Human>H1N1 subtype
MF782916>Human>H3N2 subtype
X99037>none>H1N1 subtype
CY048601>Avian>H5N1 subtype
MF782916>Human>H3N2 subtype
KY316510>Avian>H5N6 subtype
FJ464681>Avian>H9N2 subtype
KF715196>Avian>H5N1 subtype
FJ492969>Avian>H9N2 subtype
CY077418>Avian>H7N1 subtype
KP035028>Avian>H5N1 subtype
DQ997527>Avian>H5N1 subtype
HQ587053>Avian>H7N2 subtype
EU939154>Avian>H9N2 subtype
CY130148>Avian>H7N7 subtype
KP865849>Avian>H9N2 subtype
MF116342>Avian>H5N1 subtype
KY241376>Equine>H3N8 subtype
AB600561>Swine>H1N2 subtype
CY006041>Avian>H5N2 subtype
FJ464681>Avian>H9N2 subtype
EF061124>Avian>H8N4 subtype
KC738125>Human>H1N1 subtype
JQ436727>Avian>H7N3 subtype
KF619245>Avian>H7N7 subtype
AF400787>Swine>H9N2 subtype
AB239301>Avian>H5N1 subtype
CY014301>Human>H5N1 subtype
CY047009>Avian>H7N2 subtype
HQ221699>Avian>H9N2 subtype
KF881681>Avian>H9N2 subtype
KJ907629>Avian>H5N1 subtype
HM172404>Avian>H5N1 subtype
AB600561>Swine>H1N2 subtype
CY266549>Human>H3N2 subtype
CY266197>Human>H1N1 subtype
CY020171>Human>H1N1 subtype
CY011286>Human>H1N1 subtype
LC026475>Avian>H5N8 subtype
KX000869>Avian>H9N2 subtype
MF673333>Avian>H9N2 subtype
CY011206>Human>H1N1 subtype
KR270331>Avian>H5N1 subtype
CY028353>Human>H1N1 subtype
KF768202>Avian>H9N2 subtype
CY111119>Avian>H5N1 subtype
CY266197>Human>H1N1 subtype
CY043734>Human>H3N2 subtype
CY006785>Human>H1N1 subtype
JQ711489>Avian>H6N1 subtype
KM359859>Canine>H3N8 subtype
CY092128>Avian>H5N1 subtype
CY022952>Human>H3N2 subtype
CY104290>Human>H1N1 subtype
KY415865>Avian>H5N6 subtype
MF182437>Equine>H3N8 subtype
GQ176130>Avian>H10N7 subtype
MG739631>Swine>H3N2 subtype
KM455895>Avian>H5N2 subtype
CY032935>Swine>H1N1 subtype
EU655694>Swine>H3N2 subtype
KM267753>Avian>H5N1 subtype
EU939161>Avian>H9N2 subtype
GU052227>Avian>H13N6 subtype
KJ907629>Avian>H5N1 subtype
CY123128>Human>H1N1 subtype
KC992191>Avian>H5N1 subtype
CY017433>Human>H1N1 subtype
KX644103>Avian>H5N1 subtype
HM172404>Avian>H5N1 subtype
HQ221699>Avian>H9N2 subtype
KU201686>Avian>H5N8 subtype
CY099603>Avian>H7N1 subtype
CY001443>Human>H3N2 subtype
CY033143>none>H3N2 subtype
FM164843>Avian>H5N1 subtype
JQ254980>Avian>H9N2 subtype
AF508627>Avian>H9N2 subtype
CY018875>Equine>H3N8 subtype
KM359859>Canine>H3N8 subtype
JN588910>Human>H5N1 subtype
CY033620>Human>H1N1 subtype
CY067396>Canine>H3N8 subtype
KF751658>Avian>H9N2 subtype
GQ373046>Avian>H9N2 subtype
CY033986>Human>H2N2 subtype
CY001582>Human>H3N2 subtype
CY096841>none>H1N1 subtype
LC318894>Avian>H5N6 subtype
KJ023080>Human>H7N9 subtype
KY926351>Human>H3N2 subtype
EU939161>Avian>H9N2 subtype
KU646931>Avian>H5N8 subtype
CY029495>Avian>H5N1 subtype
EU939161>Avian>H9N2 subtype
MF673301>Avian>H9N2 subtype
KP098390>Human>H2N2 subtype
KU042900>Avian>H9N2 subtype
KY316510>Avian>H5N6 subtype
CY252069>Human>H3N2 subtype
