KY614982>Avian>H5N1 subtype
LC050590>Avian>H5N6 subtype
GU052633>Avian>H5N2 subtype
KX247641>Human>H5N1 subtype
CY036623>Avian>H7N2 subtype
CY077083>Avian>H9N2 subtype
CY025039>Human>H1N1 subtype
JX420213>Avian>H5N1 subtype
MF673164>Human>H3N2 subtype
FJ839893>Swine>H3N2 subtype
JX306640>Equine>H3N8 subtype
GU050164>Avian>H5N2 subtype
GU052018>Avian>H13N6 subtype
CY010937>Human>H1N1 subtype
HQ156759>Avian>H5N1 subtype
MF172927>Avian>H9N2 subtype
KP637757>Human>H1N1 subtype
KF881451>Avian>H9N2 subtype
EU146626>Human>H5N1 subtype
JN543606>Avian>H9N2 subtype
KF260361>Avian>H9N2 subtype
LC069903>Environment>H9N2 subtype
CY095567>Avian>H7N3 subtype
HQ908439>Human>H1N1 subtype
CY265322>Human>H1N1 subtype
KY635592>Avian>H5N1 subtype
JN087111>Avian>H3N6 subtype
AB675557>Avian>H5N1 subtype
HQ200455>Avian>H5N1 subtype
EU146859>Human>H5N1 subtype
GU052633>Avian>H5N2 subtype
KC616556>Avian>H5N1 subtype
CY126086>Avian>H5N1 subtype
GU052819>Avian>H5N3 subtype
AF508683>Avian>H9N2 subtype
CY098722>Human>H5N1 subtype
MF673164>Human>H3N2 subtype
AF222647>Avian>H9N2 subtype
JQ254959>Avian>H9N2 subtype
AF508683>Avian>H9N2 subtype
KP137809>Canine>H3N2 subtype
CY027512>Swine>H1N1 subtype
CY003309>Human>H1N1 subtype
KU158927>Avian>H3N2 subtype
LC167701>Avian>H5N1 subtype
CY130147>Avian>H7N7 subtype
GU182229>Environment>H5N1 subtype
AB818504>Avian>H5N1 subtype
KU042893>Avian>H9N2 subtype
GU050164>Avian>H5N2 subtype
KT867367>Avian>H5N1 subtype
CY028328>Human>H1N1 subtype
CY024991>Swine>H1N1 subtype
CY001117>Human>H3N2 subtype
CY047978>Avian>H5N1 subtype
KF881415>Avian>H5N1 subtype
JN588908>Avian>H5N1 subtype
KY949714>Human>H1N1 subtype
KT266933>Avian>H6N2 subtype
MF182446>Equine>H3N8 subtype
LC331870>Avian>H5N1 subtype
DQ376816>Avian>H6N1 subtype
CY068666>Avian>H9N2 subtype
KJ907694>Avian>H9N2 subtype
EU742641>Avian>H1N1 subtype
CY046124>Avian>H5N2 subtype
JN543614>Avian>H9N2 subtype
KY785728>Avian>H9N2 subtype
AF398862>Human>H1N1 subtype
CY184597>Avian>H8N4 subtype
CY036623>Avian>H7N2 subtype
LC010751>Avian>H5N1 subtype
KJ452450>Equine>H3N8 subtype
KX978392>Avian>H13N3 subtype
CY035687>Avian>H7N2 subtype
FJ464670>Avian>H9N2 subtype
CY094980>Environment>H7N2 subtype
KX513199>Avian>H5N1 subtype
AJ238020>none>H1N1 subtype
CY095009>Environment>H7N2 subtype
MF116337>Avian>H5N1 subtype
CY026440>Swine>H1N1 subtype
LC167701>Avian>H5N1 subtype
MF112456>Avian>H5N1 subtype
KX513199>Avian>H5N1 subtype
MF172927>Avian>H9N2 subtype
AB261852>Avian>H5N2 subtype
KY785751>Avian>H9N2 subtype
KY635592>Avian>H5N1 subtype
CY035687>Avian>H7N2 subtype
AF258519>Human>H1N1 subtype
LC314541>Avian>H5N6 subtype
KY949714>Human>H1N1 subtype
KX838874>Ferret>H9N2 subtype
CY130067>Avian>H11N6 subtype
JN828569>Avian>H9N2 subtype
KX595237>Avian>H6N2 subtype
CY173084>Human>H1N1 subtype
JQ639785>Avian>H9N2 subtype
CY095033>Environment>H7N2 subtype
CY125944>Bat>H18N11 subtype
CY003838>Human>H1N1 subtype
LC167693>Environment>H5N1 subtype
KP637757>Human>H1N1 subtype
MF182454>Equine>H3N8 subtype
MF172927>Avian>H9N2 subtype
CY012877>Human>H1N1 subtype
KX595237>Avian>H6N2 subtype
GQ229344>Swine>H1N2 subtype
KY635576>Avian>H9N2 subtype
CY173084>Human>H1N1 subtype
KY785751>Avian>H9N2 subtype
JX306640>Equine>H3N8 subtype
JX515662>Avian>H7N3 subtype
CY126086>Avian>H5N1 subtype
KY171567>Avian>H5N1 subtype
KF493348>Avian>H7N1 subtype
KJ452451>Equine>H3N8 subtype
JN653593>Avian>H9N2 subtype
MF172927>Avian>H9N2 subtype
CY012949>Human>H3N2 subtype
CY017653>Human>H5N1 subtype
KX513199>Avian>H5N1 subtype
CY023783>Avian>H9N2 subtype
MG002454>Equine>H3N8 subtype
EU097814>Human>H1N1 subtype
EU146626>Human>H5N1 subtype
CY006368>Human>H1N1 subtype
KJ907686>Avian>H9N2 subtype
KJ200818>Avian>H6N2 subtype
KX000776>Avian>H9N2 subtype
CY047978>Avian>H5N1 subtype
CY023847>Avian>H9N2 subtype
KP415899>Avian>H7N9 subtype
CY013364>Human>H3N2 subtype
KF188293>Avian>H9N2 subtype
CY036844>Human>H1N1 subtype
KF226110>Human>H7N9 subtype
KY785751>Avian>H9N2 subtype
CY025122>Avian>H7N1 subtype
EF541451>Human>H5N1 subtype
CY006920>Human>H1N1 subtype
JX297578>Avian>H6N2 subtype
KR077931>Bat>H18N11 subtype
KP872895>Avian>H5N1 subtype
KF888537>Environment>H5N1 subtype
CY016832>Avian>H5N1 subtype
CY047978>Avian>H5N1 subtype
KF493413>Avian>H7N1 subtype
MF182446>Equine>H3N8 subtype
CY031137>Human>H1N1 subtype
CY030106>Equine>H3N8 subtype
